ticket_id,customer_segment,product_area,priority,channel,agent_tenure_months,first_response_min,resolution_min,reopen_count,csat_1_5,refund_requested,escalation,bug_confirmed,sentiment_score,sla_breached
200311,Consumer,integrations,low,chat,23.7,8.2,750.2,0,4,0,0,1,0.503,0
200312,Consumer,api,low,chat,19.6,13.3,124.0,1,3,0,0,0,-0.102,0
200313,SMB,mobile,medium,chat,3.2,11.7,1246.1,0,4,1,0,1,-0.426,1
200314,SMB,integrations,medium,email,41.7,121.1,449.1,2,4,0,0,0,-0.478,0
200315,Consumer,api,high,email,17.6,86.1,457.1,0,5,0,0,0,0.276,1
200316,Consumer,api,high,phone,33.4,3.5,861.2,2,4,0,1,1,0.039,1
200317,Enterprise,api,medium,chat,18.6,26.6,1091.3,1,4,0,0,1,0.193,1
200318,SMB,api,high,community,9.5,180.8,586.1,0,4,0,0,0,-0.276,1
200319,SMB,integrations,medium,chat,28.3,8.8,349.9,0,4,0,0,0,0.415,0
200320,SMB,mobile,low,email,8.8,24.6,117.0,0,5,0,0,1,0.562,0
200321,Consumer,api,high,email,9.1,29.4,732.8,0,4,0,0,1,0.595,1
200322,Consumer,login,high,phone,31.3,8.9,225.3,0,5,0,1,0,-0.054,0
200323,SMB,integrations,medium,email,16.7,96.3,671.7,0,3,0,0,0,-0.215,0
200324,Consumer,login,medium,phone,13.2,6.0,294.0,0,4,0,0,1,0.219,0
200325,Enterprise,integrations,medium,email,9.6,45.5,454.8,0,4,0,0,0,-0.06,0
200326,Consumer,performance,medium,chat,19.2,22.8,255.5,0,5,0,0,0,0.719,0
200327,SMB,integrations,high,chat,35.0,7.3,805.3,0,5,0,0,0,0.176,1
200328,Enterprise,login,high,chat,81.2,36.1,648.2,1,3,0,0,1,-0.166,1
200329,Consumer,mobile,urgent,email,11.4,40.6,1066.1,0,4,0,0,0,-0.096,1
200330,Enterprise,login,low,email,2.9,82.1,244.7,0,5,0,0,1,-0.245,0
200331,Enterprise,integrations,low,email,13.6,119.7,1748.2,1,3,0,0,0,0.053,1
200332,Consumer,api,medium,email,26.9,52.7,759.0,1,3,0,0,1,-0.222,1
200333,Consumer,performance,high,chat,12.2,31.7,629.1,0,3,0,0,0,0.517,1
200334,Consumer,integrations,medium,email,27.5,72.3,176.6,0,4,0,0,0,0.484,0
200335,Enterprise,login,medium,phone,15.3,29.0,769.5,0,4,0,0,0,0.183,1
200336,Consumer,billing,medium,community,32.8,325.6,282.4,1,5,0,0,0,-0.202,0
200337,Consumer,billing,low,email,12.3,38.8,141.9,0,5,1,0,0,0.038,0
200338,Consumer,api,low,email,24.6,87.4,1106.3,0,5,0,0,0,-0.016,0
200339,Enterprise,mobile,low,chat,3.7,7.8,891.6,0,4,0,0,1,0.523,0
200340,Consumer,login,medium,community,29.8,181.4,158.1,0,5,0,1,0,0.15,0
200341,Consumer,billing,low,email,10.9,52.1,253.5,0,4,1,0,0,0.507,0
200342,Consumer,performance,medium,community,41.1,688.0,187.0,0,4,0,0,0,0.546,0
200343,Consumer,performance,low,chat,26.7,13.1,624.5,1,4,0,0,0,0.45,0
200344,SMB,integrations,high,community,53.6,432.2,1012.7,1,3,0,0,1,-0.588,1
200345,Consumer,login,low,email,42.5,83.5,112.5,0,4,0,0,0,0.706,0
200346,Enterprise,billing,high,chat,19.0,6.0,1705.8,0,4,1,0,1,0.025,1
200347,SMB,mobile,low,email,2.6,107.1,105.5,0,5,0,0,0,0.177,0
200348,SMB,billing,medium,email,4.6,120.2,252.4,1,5,0,0,0,-0.208,0
200349,Enterprise,api,medium,email,18.2,56.0,514.3,0,4,0,0,0,0.655,0
200350,Consumer,api,medium,phone,11.4,25.1,282.1,1,5,0,0,0,0.241,0
200351,SMB,login,high,email,24.1,30.4,145.4,0,5,0,0,0,0.285,0
200352,SMB,api,medium,phone,7.7,6.1,339.7,0,5,0,0,0,0.343,0
200353,Consumer,mobile,medium,chat,16.0,9.3,389.8,0,4,0,0,0,0.11,0
200354,Enterprise,login,high,email,17.3,32.3,617.3,0,4,1,1,0,0.403,1
200355,Consumer,billing,high,chat,57.9,4.8,918.5,1,3,0,0,0,-0.277,1
200356,SMB,mobile,low,chat,8.6,7.3,628.7,2,5,0,1,0,-0.24,0
200357,Consumer,api,low,email,1.3,66.6,545.9,0,5,0,0,0,0.214,0
200358,SMB,integrations,urgent,phone,33.8,8.8,2251.7,0,4,0,0,1,-0.139,1
200359,SMB,integrations,high,chat,1.6,13.0,1266.1,0,3,0,0,0,0.115,1
200360,SMB,integrations,low,email,36.1,84.9,385.7,0,5,0,0,0,0.284,0
200361,Enterprise,integrations,medium,email,25.7,99.5,1195.9,0,3,0,0,0,0.366,1
200362,Consumer,integrations,low,phone,41.2,12.9,480.3,0,5,0,0,1,0.22,0
200363,SMB,integrations,low,chat,10.4,17.1,590.4,0,4,0,0,0,0.105,0
200364,Consumer,login,medium,email,32.8,59.8,208.2,0,4,0,0,0,0.25,0
200365,Consumer,mobile,medium,email,8.8,38.1,411.7,1,4,0,0,0,-0.11,0
200366,SMB,performance,low,phone,37.8,9.9,368.9,1,4,0,0,0,0.098,0
200367,Consumer,integrations,medium,email,16.4,77.0,620.9,1,4,0,0,0,-0.186,0
200368,SMB,integrations,medium,chat,31.6,5.6,220.7,0,5,0,0,0,0.273,0
200369,Consumer,integrations,low,chat,14.2,10.2,1120.4,0,5,0,0,0,-0.028,0
200370,Consumer,integrations,low,community,24.5,145.4,276.9,0,4,1,0,0,0.728,0
200371,SMB,billing,low,chat,15.8,6.1,216.3,0,5,0,0,0,0.526,0
200372,Consumer,performance,high,phone,9.0,3.6,338.6,0,4,0,0,0,0.429,0
200373,Consumer,billing,high,email,39.5,29.9,1099.6,1,3,0,0,0,-0.572,1
200374,Enterprise,integrations,low,chat,10.3,32.6,1185.1,0,5,0,0,1,0.304,0
200375,Consumer,mobile,low,email,7.9,89.7,317.9,1,5,0,0,0,-0.199,0
200376,Enterprise,mobile,urgent,phone,16.7,2.3,696.7,0,4,0,0,0,0.454,1
200377,Consumer,integrations,high,email,22.9,39.6,1617.7,0,4,1,0,1,0.084,1
200378,Consumer,billing,medium,email,17.4,51.8,218.5,0,4,0,0,0,0.401,0
200379,SMB,mobile,medium,community,27.6,311.8,172.0,0,5,0,0,0,0.612,0
200380,Consumer,login,high,chat,46.2,11.3,717.8,1,5,0,0,1,-0.057,1
200381,Consumer,integrations,high,chat,16.6,2.7,1768.4,1,3,0,0,0,-0.263,1
200382,SMB,integrations,low,email,7.8,83.5,930.5,0,5,0,0,0,0.108,0
200383,Consumer,performance,low,phone,10.3,10.8,777.1,1,4,0,0,0,-0.3,0
200384,Consumer,performance,high,email,28.3,58.9,824.1,0,4,0,0,0,0.119,1
200385,Consumer,login,high,email,13.3,30.0,645.4,0,4,0,1,1,-0.025,1
200386,SMB,billing,high,chat,26.5,15.3,904.8,0,4,0,0,1,-0.395,1
200387,Consumer,mobile,high,chat,6.6,5.9,188.9,0,4,0,0,0,0.426,0
200388,SMB,performance,low,email,19.8,88.7,196.6,0,5,0,0,0,0.36,0
200389,SMB,billing,low,phone,18.0,8.6,160.7,0,5,0,0,0,0.23,0
200390,Consumer,mobile,low,chat,42.7,28.3,330.0,0,4,0,0,0,0.473,0
200391,Consumer,login,low,chat,15.8,13.3,250.9,0,5,0,0,0,0.561,0
200392,Enterprise,performance,medium,email,11.9,111.6,752.5,2,3,0,0,1,-0.683,1
200393,Enterprise,integrations,medium,email,35.2,93.6,848.9,1,4,1,0,0,-0.186,1
200394,Consumer,login,medium,phone,18.2,10.2,495.3,0,5,0,0,1,0.161,0
200395,Consumer,integrations,low,chat,5.1,21.5,578.9,0,4,0,0,0,0.481,0
200396,Consumer,performance,low,chat,23.2,27.5,357.8,0,4,0,0,0,0.035,0
200397,SMB,api,medium,email,8.4,21.8,1416.9,1,3,0,1,1,-0.148,1
200398,Consumer,performance,low,chat,23.6,24.9,712.3,1,4,0,0,1,-0.297,0
200399,SMB,billing,high,phone,24.8,5.0,349.6,0,5,0,0,1,0.075,0
200400,Consumer,login,low,phone,22.0,12.0,277.8,0,4,0,0,1,0.631,0
200401,Consumer,login,medium,email,7.6,25.4,29.7,1,5,0,0,0,0.545,0
200402,Consumer,login,medium,email,12.4,57.0,144.8,0,4,0,0,0,0.784,0
200403,Enterprise,login,medium,email,19.5,85.8,509.9,1,5,0,0,1,0.055,0
200404,Consumer,api,low,chat,6.6,8.3,667.0,0,5,0,1,0,0.48,0
200405,SMB,integrations,medium,email,11.2,26.5,788.4,1,3,0,1,0,-0.793,1
200406,Consumer,login,medium,email,12.4,55.7,312.7,0,5,0,0,0,0.36,0
200407,Consumer,mobile,medium,community,16.8,156.4,152.7,0,5,0,0,0,0.249,0
200408,Consumer,api,medium,phone,15.8,5.8,1194.2,0,4,1,0,0,-0.071,1
200409,Consumer,mobile,low,chat,18.5,24.0,366.4,0,5,0,0,0,0.504,0
200410,Consumer,billing,high,email,27.8,40.2,517.2,0,4,0,0,0,-0.084,1
200411,SMB,integrations,medium,email,6.8,23.1,3522.4,1,3,1,0,1,-0.642,1
200412,SMB,api,low,community,7.6,186.9,785.7,0,5,0,0,0,0.302,0
200413,Enterprise,login,low,phone,7.7,20.4,230.8,0,5,0,0,0,0.711,0
200414,Consumer,mobile,high,chat,73.5,4.9,624.5,1,3,0,0,1,-0.084,1
200415,Consumer,integrations,low,community,70.4,355.2,225.8,0,4,0,0,0,0.538,0
200416,Consumer,login,high,chat,6.0,7.4,293.4,0,5,0,0,0,0.304,0
200417,Consumer,login,medium,community,9.3,503.7,248.1,1,4,0,0,0,-0.146,0
200418,SMB,billing,low,email,41.9,50.4,149.7,0,5,0,0,0,0.698,0
200419,Enterprise,performance,low,email,24.7,44.8,938.5,0,3,0,0,1,0.537,0
200420,Consumer,billing,medium,email,30.2,65.2,1567.4,2,4,0,0,0,-0.174,1
200421,SMB,mobile,medium,chat,32.4,8.6,761.6,0,4,0,0,1,0.002,1
200422,Enterprise,billing,low,chat,5.0,10.4,530.9,0,5,0,0,0,0.152,0
200423,SMB,billing,low,chat,22.9,10.2,175.1,0,5,0,0,0,0.242,0
200424,Enterprise,performance,low,phone,24.4,10.0,399.9,0,5,0,0,0,0.08,0
200425,Consumer,login,low,email,38.9,122.4,208.6,0,4,0,0,0,0.411,0
200426,SMB,api,low,chat,31.9,22.2,563.9,0,5,0,0,0,0.156,0
200427,Consumer,integrations,high,chat,9.8,6.0,879.4,1,5,1,0,1,-0.391,1
200428,SMB,login,low,email,43.6,34.0,219.7,1,3,0,1,0,0.238,0
200429,SMB,integrations,medium,email,12.8,25.1,1220.4,0,4,1,0,0,-0.097,1
200430,SMB,api,low,chat,11.6,13.1,384.4,0,4,0,0,0,0.359,0
200431,SMB,billing,low,community,12.7,282.8,404.2,0,5,0,0,0,0.223,0
200432,Enterprise,billing,urgent,community,17.8,116.4,2164.4,0,4,0,1,0,-0.184,1
200433,Consumer,performance,medium,email,2.9,29.8,1278.8,0,3,0,0,1,-0.039,1
200434,Consumer,login,low,chat,4.3,26.1,129.2,0,4,0,0,0,0.313,0
200435,SMB,login,urgent,phone,31.9,6.7,166.4,0,3,0,0,0,0.464,0
200436,Consumer,billing,low,phone,13.1,3.5,167.4,0,5,0,0,0,0.466,0
200437,Consumer,integrations,medium,email,14.3,75.5,960.9,0,4,0,0,1,0.08,1
200438,Consumer,integrations,low,chat,10.3,20.3,494.3,0,5,0,0,0,0.012,0
200439,SMB,billing,medium,email,37.3,165.9,100.2,0,4,0,0,0,0.331,0
200440,Consumer,api,medium,phone,52.9,8.2,1450.7,0,4,0,0,0,-0.064,1
200441,Enterprise,mobile,medium,email,18.9,44.9,1260.9,1,4,0,0,0,-0.012,1
200442,Consumer,login,medium,phone,23.2,16.5,354.0,1,4,0,0,1,0.202,0
200443,Consumer,performance,medium,chat,36.8,19.0,308.0,0,5,0,0,0,0.283,0
200444,SMB,performance,high,email,6.6,71.0,547.9,0,3,0,0,0,0.008,1
200445,Enterprise,billing,low,email,8.0,78.4,765.8,0,5,0,0,0,-0.103,0
200446,SMB,billing,low,email,6.5,19.4,140.9,0,5,0,0,0,0.493,0
200447,Enterprise,mobile,medium,email,10.2,82.6,85.5,0,5,0,0,0,0.327,0
200448,Consumer,login,medium,chat,22.8,13.9,705.5,1,4,0,0,1,0.088,0
200449,Enterprise,integrations,low,phone,47.2,6.2,878.9,0,5,0,0,0,0.156,0
200450,Consumer,billing,high,chat,18.9,6.3,310.9,0,5,0,0,0,0.548,0
200451,Enterprise,login,low,phone,1.2,6.5,902.5,1,4,0,1,1,0.015,0
200452,SMB,api,high,email,31.4,101.2,680.6,0,4,0,0,0,0.375,1
200453,Enterprise,performance,high,email,18.8,50.7,1092.1,0,4,0,0,1,-0.17,1
200454,Enterprise,integrations,medium,email,25.1,49.5,503.2,1,4,0,0,1,0.116,0
200455,Consumer,mobile,medium,email,10.0,67.7,335.8,0,4,0,0,0,0.288,0
200456,Consumer,login,urgent,chat,12.3,7.5,450.7,1,4,0,0,0,-0.112,1
200457,Consumer,billing,medium,email,25.0,96.2,637.1,0,5,0,0,0,0.192,0
200458,Enterprise,integrations,low,chat,26.7,17.1,300.3,0,4,1,0,0,0.059,0
200459,Enterprise,mobile,low,chat,7.6,13.0,229.0,0,4,0,1,0,0.109,0
200460,Consumer,performance,medium,community,29.9,224.0,969.7,0,5,0,0,0,0.363,1
200461,Consumer,performance,high,email,18.1,29.5,984.8,0,4,0,0,1,-0.407,1
200462,Consumer,billing,high,chat,7.6,6.8,252.0,0,5,0,0,0,0.267,0
200463,SMB,mobile,low,email,13.0,176.7,323.2,0,4,0,0,0,0.722,0
200464,Consumer,performance,low,chat,8.8,7.6,742.7,0,4,0,0,0,0.316,0
200465,Consumer,api,high,email,32.1,101.3,254.7,0,3,0,0,0,0.307,0
200466,Enterprise,performance,low,chat,17.9,23.3,418.7,0,4,0,0,0,0.284,0
200467,Consumer,integrations,high,email,14.0,29.7,1344.5,0,3,1,0,0,-0.156,1
200468,Enterprise,billing,low,chat,10.0,37.3,340.3,0,5,0,0,0,0.76,0
200469,SMB,billing,low,chat,44.6,17.4,334.2,0,4,0,0,0,0.65,0
200470,SMB,integrations,low,chat,23.1,8.7,970.4,1,4,0,0,0,-0.112,0
200471,SMB,mobile,medium,community,22.7,205.1,417.7,0,5,0,0,0,0.105,0
200472,SMB,mobile,low,phone,7.4,12.4,582.4,1,4,0,0,1,-0.052,0
200473,SMB,login,medium,email,20.6,96.6,223.2,0,5,0,0,0,0.672,0
200474,Consumer,performance,medium,chat,12.7,6.3,1255.0,0,3,0,0,0,0.166,1
200475,Consumer,performance,medium,email,11.4,132.2,2494.3,0,4,0,0,1,0.168,1
200476,Consumer,api,high,phone,23.5,7.1,1096.6,0,4,0,0,1,-0.052,1
200477,Consumer,login,medium,chat,27.0,9.1,335.2,0,5,0,0,0,0.648,0
200478,Consumer,billing,medium,email,34.8,27.9,354.7,0,4,0,0,0,0.372,0
200479,SMB,api,medium,phone,19.3,31.5,436.3,0,5,0,0,0,0.846,0
200480,Consumer,performance,urgent,email,21.6,44.3,1866.7,0,4,0,1,1,-0.228,1
200481,SMB,login,low,chat,25.4,15.5,157.4,0,5,0,0,1,0.281,0
200482,Consumer,api,urgent,chat,7.3,8.9,1485.7,1,3,0,0,0,-0.296,1
200483,Enterprise,billing,high,email,16.9,54.1,1537.8,0,4,0,1,0,-0.351,1
200484,SMB,mobile,low,community,34.1,138.1,546.1,0,5,0,0,1,0.156,0
200485,SMB,login,low,email,17.8,51.1,76.9,0,3,0,0,0,0.404,0
200486,Consumer,login,low,email,7.4,190.2,184.5,0,4,0,0,1,0.005,0
200487,SMB,integrations,low,email,39.3,84.5,272.7,0,5,0,0,0,0.291,0
200488,Consumer,login,low,community,15.8,85.9,137.6,0,4,0,0,0,0.264,0
200489,Consumer,billing,low,community,7.3,177.3,324.5,0,5,0,0,0,0.003,0
200490,Consumer,billing,high,chat,4.9,14.4,1208.4,1,4,0,1,1,-0.351,1
200491,Consumer,login,medium,community,25.1,257.2,239.1,0,4,0,0,0,0.211,0
200492,Consumer,billing,low,email,33.7,31.2,95.1,0,5,0,0,0,0.808,0
200493,Consumer,mobile,medium,chat,3.7,8.4,638.4,0,4,0,0,0,0.097,0
200494,Consumer,billing,medium,chat,11.9,38.4,378.7,1,4,0,0,0,0.071,0
200495,Enterprise,api,low,email,30.7,104.4,1270.1,1,4,0,0,0,-0.121,0
200496,Consumer,performance,low,email,10.6,64.0,526.9,3,4,0,0,1,-0.32,0
200497,Consumer,mobile,high,chat,12.1,8.3,441.1,0,4,0,0,0,0.31,1
200498,Consumer,billing,low,phone,34.0,19.9,253.8,0,5,0,0,0,0.357,0
200499,SMB,integrations,medium,chat,11.4,4.7,1340.7,0,5,0,0,1,0.4,1
200500,SMB,integrations,medium,chat,1.1,9.0,1008.0,1,5,0,0,1,-0.003,1
200501,SMB,login,low,chat,4.8,12.4,241.4,1,4,0,0,0,-0.062,0
200502,Consumer,integrations,high,email,8.9,35.0,483.7,0,4,0,0,0,-0.141,1
200503,Enterprise,integrations,low,chat,13.6,7.0,2502.9,3,4,0,0,1,-0.592,1
200504,Consumer,api,high,phone,21.9,5.3,967.9,0,4,0,0,0,0.1,1
200505,Consumer,login,low,phone,14.1,8.1,351.2,0,5,0,0,1,0.26,0
200506,Enterprise,api,urgent,community,3.3,142.0,2442.3,1,3,0,1,1,-0.101,1
200507,Consumer,login,low,phone,34.5,9.3,107.9,0,5,0,1,0,0.456,0
200508,Consumer,api,low,chat,14.4,22.4,472.9,0,4,0,1,1,0.022,0
200509,Consumer,api,urgent,email,35.7,52.8,586.7,2,4,0,0,1,-0.19,1
200510,Consumer,mobile,high,community,2.1,153.0,283.1,0,5,0,1,0,0.397,0
200511,Enterprise,login,low,chat,35.1,8.7,526.1,0,4,0,0,0,0.012,0
200512,Enterprise,billing,medium,phone,19.6,4.9,297.5,0,5,0,0,0,-0.271,0
200513,Consumer,login,low,email,27.1,34.2,32.6,0,4,0,0,0,0.334,0
200514,SMB,performance,low,email,17.3,51.5,2249.3,0,4,0,0,0,-0.622,1
200515,Consumer,mobile,medium,email,24.0,13.5,853.8,0,4,0,0,1,0.101,1
200516,SMB,performance,low,chat,18.9,10.0,320.0,0,5,0,0,0,0.658,0
200517,SMB,integrations,high,phone,7.7,10.2,1429.1,1,3,0,0,1,-0.635,1
200518,Consumer,performance,urgent,chat,21.0,4.4,1077.7,0,5,0,0,0,0.479,1
200519,Consumer,login,medium,email,21.7,26.1,261.5,0,4,0,0,0,0.695,0
200520,Consumer,billing,low,chat,12.3,9.8,733.4,0,5,0,0,0,0.234,0
200521,Consumer,billing,medium,email,46.3,115.6,171.2,0,4,0,0,0,0.185,0
200522,SMB,login,high,email,20.4,73.5,175.8,0,4,0,0,0,0.439,0
200523,Consumer,mobile,high,phone,31.6,5.5,912.2,0,4,0,0,1,-0.015,1
200524,Consumer,api,medium,chat,25.6,6.2,1997.1,0,3,0,0,1,0.011,1
200525,Consumer,login,urgent,phone,24.4,7.6,717.6,0,3,0,1,0,-0.093,1
200526,SMB,performance,medium,chat,34.5,11.0,2200.0,1,2,0,0,0,-0.5,1
200527,Enterprise,login,high,email,13.7,36.2,512.2,0,4,0,0,0,0.353,1
200528,Consumer,integrations,high,phone,27.3,5.3,435.2,1,4,0,0,1,0.033,1
200529,Consumer,login,high,phone,15.5,4.4,190.2,0,5,0,0,0,0.424,0
200530,Consumer,login,low,chat,9.8,15.6,380.3,1,4,0,0,0,-0.29,0
200531,SMB,mobile,high,chat,5.3,25.8,403.2,0,4,0,0,0,0.204,1
200532,Consumer,login,low,chat,31.3,4.1,91.2,0,5,0,0,0,0.12,0
200533,Consumer,billing,low,chat,11.3,13.5,554.8,0,4,0,0,0,-0.109,0
200534,Consumer,mobile,medium,email,7.7,79.8,589.0,0,4,0,1,0,-0.225,0
200535,Enterprise,performance,low,email,18.7,77.1,451.2,1,4,0,0,1,0.687,0
200536,Enterprise,performance,high,chat,12.0,8.0,1153.3,0,4,0,0,0,0.356,1
200537,SMB,billing,low,community,71.4,127.5,313.9,0,5,0,0,0,0.527,0
200538,Consumer,login,urgent,phone,26.3,10.6,352.9,0,4,0,0,0,0.368,1
200539,Consumer,integrations,low,community,24.8,830.2,293.5,0,4,0,0,0,0.057,0
200540,Enterprise,login,medium,chat,32.3,8.7,387.7,0,5,0,0,0,-0.223,0
200541,Enterprise,billing,high,email,9.5,53.5,262.1,1,5,0,0,0,-0.349,0
200542,Consumer,performance,low,email,45.6,95.6,1185.9,0,5,0,0,1,-0.128,0
200543,Enterprise,api,low,chat,20.5,14.6,1084.5,0,3,0,0,1,0.093,0
200544,Consumer,api,medium,community,4.3,279.0,1456.5,0,4,0,0,0,0.05,1
200545,SMB,mobile,low,email,9.8,130.3,314.3,0,4,0,0,0,0.071,0
200546,Enterprise,api,low,email,22.0,40.7,1322.6,0,5,1,0,0,0.281,0
200547,Consumer,billing,low,email,15.4,151.2,443.9,0,5,0,0,1,0.394,0
200548,Consumer,performance,high,chat,11.9,9.6,1461.8,0,4,0,0,1,-0.244,1
200549,Enterprise,integrations,high,phone,16.6,12.7,555.8,0,4,0,0,0,0.108,1
200550,Consumer,login,high,email,12.1,26.4,314.4,0,5,0,0,0,0.21,0
200551,Consumer,billing,medium,email,5.5,84.0,188.7,0,5,0,0,0,0.282,0
200552,Consumer,api,high,community,23.4,314.5,1232.8,0,4,0,0,0,-0.304,1
200553,SMB,login,medium,phone,29.3,5.0,191.9,0,5,0,0,0,0.365,0
200554,Enterprise,billing,low,email,10.3,72.2,358.3,1,4,0,0,0,0.029,0
200555,Enterprise,performance,urgent,chat,21.7,15.8,1310.1,1,3,0,1,0,-0.573,1
200556,Consumer,mobile,medium,phone,5.2,3.6,449.6,0,4,0,0,1,0.047,0
200557,Consumer,mobile,medium,phone,13.0,2.3,937.6,0,4,0,0,0,-0.203,1
200558,SMB,mobile,high,email,56.4,52.3,1099.0,2,4,0,0,0,-0.007,1
200559,Consumer,integrations,high,chat,60.1,16.5,1334.9,1,4,0,0,1,-0.432,1
200560,Enterprise,integrations,low,phone,36.5,16.4,539.2,1,5,0,0,0,-0.183,0
200561,Consumer,billing,low,chat,40.3,8.8,228.2,0,5,0,0,0,0.384,0
200562,Consumer,integrations,medium,email,12.7,36.9,360.8,0,5,0,0,1,0.015,0
200563,Enterprise,mobile,high,chat,21.7,3.6,1323.2,0,4,0,0,0,-0.013,1
200564,Consumer,mobile,high,email,4.1,40.7,271.5,0,5,0,0,0,0.36,0
200565,SMB,mobile,low,email,10.2,39.6,492.0,1,4,0,0,0,0.109,0
200566,Consumer,mobile,low,email,31.0,59.0,175.5,0,5,0,0,0,0.2,0
200567,Consumer,billing,high,email,3.6,59.9,272.0,0,5,0,0,0,0.264,0
200568,Consumer,login,urgent,email,22.1,23.2,277.6,0,4,0,0,0,0.051,1
200569,Consumer,mobile,high,email,48.8,42.8,596.7,1,4,0,0,0,-0.334,1
200570,Enterprise,billing,medium,phone,15.4,9.5,371.1,0,5,0,0,0,0.036,0
200571,SMB,billing,low,chat,33.1,18.1,1149.5,0,4,0,0,0,0.212,0
200572,Consumer,login,medium,chat,36.6,10.4,144.3,0,5,0,0,0,0.493,0
200573,Consumer,api,low,chat,47.2,9.2,363.8,0,5,0,0,0,-0.131,0
200574,SMB,login,medium,community,37.7,263.9,226.2,0,4,0,0,0,0.161,0
200575,Consumer,mobile,low,email,12.5,96.3,240.9,0,4,0,0,0,0.234,0
200576,Consumer,billing,low,email,11.5,34.5,994.2,0,4,0,0,1,0.709,0
200577,Consumer,billing,medium,chat,16.3,7.3,559.1,1,3,0,0,1,0.22,0
200578,Consumer,login,medium,phone,16.1,12.1,83.7,0,5,0,0,0,0.527,0
200579,SMB,billing,urgent,phone,43.9,2.8,759.1,0,5,0,0,0,-0.112,1
200580,Consumer,performance,urgent,email,45.9,16.2,1356.3,0,4,0,0,0,-0.209,1
200581,Enterprise,api,high,email,8.6,54.3,885.5,0,3,0,0,0,-0.086,1
200582,Consumer,performance,medium,chat,25.4,14.5,4904.5,1,2,1,0,1,-1.0,1
200583,SMB,login,low,email,7.7,62.3,347.2,0,4,0,0,0,0.114,0
200584,SMB,login,high,community,32.1,210.4,444.9,0,3,0,0,0,0.424,1
200585,SMB,mobile,low,email,7.3,39.4,457.1,1,4,0,0,0,0.587,0
200586,SMB,performance,medium,chat,6.6,13.9,345.8,0,3,0,0,1,0.581,0
200587,Consumer,integrations,low,email,35.8,83.5,112.8,0,4,0,0,0,0.26,0
200588,Consumer,billing,medium,chat,21.1,9.8,584.2,0,4,0,0,0,0.171,0
200589,Consumer,performance,medium,chat,48.2,8.7,772.6,1,3,0,1,0,0.145,1
200590,Consumer,mobile,medium,community,1.6,675.2,1251.5,1,3,0,1,1,0.03,1
200591,Enterprise,login,low,email,29.5,39.8,273.8,0,3,0,0,0,0.721,0
200592,Consumer,api,medium,chat,19.5,4.5,2852.2,1,4,0,0,0,-0.58,1
200593,Enterprise,billing,low,email,3.5,64.4,230.3,0,5,0,0,0,0.279,0
200594,Enterprise,integrations,medium,community,21.9,160.6,538.1,0,4,0,0,0,0.57,0
200595,Consumer,mobile,low,chat,14.4,16.0,68.9,0,5,0,0,0,0.327,0
200596,Consumer,mobile,medium,phone,20.4,7.7,493.5,1,5,0,0,1,0.091,0
200597,SMB,performance,medium,chat,17.8,9.6,1117.7,0,4,0,1,1,0.01,1
200598,Consumer,integrations,medium,email,30.6,66.4,612.8,0,4,0,0,0,0.168,0
200599,Consumer,integrations,medium,chat,7.6,24.1,800.5,0,4,0,0,1,-0.567,1
200600,Consumer,login,medium,phone,40.0,6.3,953.6,0,3,0,0,1,-0.446,1
200601,SMB,performance,medium,chat,7.0,11.1,239.3,2,4,0,0,0,-0.055,0
200602,Consumer,api,medium,email,14.3,58.8,1508.7,1,3,0,0,1,-0.196,1
200603,Consumer,billing,low,email,9.7,111.3,232.7,0,4,1,0,0,0.773,0
200604,SMB,api,high,email,15.9,57.8,6523.4,1,3,0,0,1,-1.0,1
200605,Enterprise,api,high,community,7.5,220.6,2571.1,1,2,0,0,0,-0.264,1
200606,SMB,api,medium,email,21.0,31.0,697.6,0,5,0,0,0,0.386,0
200607,Consumer,login,medium,chat,30.6,26.4,173.7,0,4,0,0,1,0.488,0
200608,SMB,api,high,phone,25.1,3.1,802.2,0,4,0,0,0,0.32,1
200609,SMB,mobile,low,chat,24.3,9.1,314.0,0,4,0,1,0,0.107,0
200610,SMB,integrations,low,chat,31.2,11.1,741.9,1,4,1,0,0,0.076,0
200611,SMB,login,medium,chat,24.0,6.5,271.2,0,4,0,0,0,0.609,0
200612,Enterprise,api,high,community,24.7,305.1,2166.3,0,4,0,0,0,-0.288,1
200613,Consumer,billing,high,email,49.0,26.4,368.2,0,4,0,0,0,-0.034,1
200614,Enterprise,performance,medium,chat,14.3,22.0,199.3,0,5,0,0,0,0.28,0
200615,Consumer,login,low,chat,19.5,9.3,154.0,0,4,0,0,0,-0.043,0
200616,Consumer,performance,medium,email,10.4,28.3,421.2,0,5,0,0,0,0.157,0
200617,Consumer,login,low,chat,24.1,7.2,136.8,0,5,0,0,0,0.196,0
200618,Consumer,api,low,email,14.9,43.8,676.2,1,4,0,0,0,-0.022,0
200619,Consumer,mobile,medium,email,23.3,63.5,136.2,0,4,0,0,0,0.304,0
200620,Enterprise,login,low,chat,20.2,11.4,266.6,2,4,0,0,0,-0.546,0
200621,Enterprise,billing,low,phone,22.8,9.8,797.5,0,4,0,0,1,0.318,0
200622,SMB,performance,medium,email,23.1,17.5,228.6,0,5,0,0,0,0.034,0
200623,Enterprise,performance,medium,phone,7.5,5.7,354.8,0,4,0,0,0,0.232,0
